Analysis/analysis-magnified-party-s2-08755.csv
""
Files/Channels,Normal,GrayScale,Blue,Green,Red
Alin_Day1_003 00001.jpg,0.21897033675877692,0.30153229872768333,0.2633339053295734,0.13127344677433592,0.5450412478742311
Alin_Day1_003 00040.jpg,0.19027191635988563,0.27122830637395645,0.4872800320034107,0.2336650608447414,0.5753917822496297
Alin_Day1_003 00080.jpg,0.13517385145890354,0.4304277163122243,0.555160521804559,0.3427594604307335,0.6995735542940408
Alin_Day1_003 00242.jpg,0.07341454028226047,0.25111480075360054,0.36164178918033946,0.055283082229825226,0.29767074026951107
Alin_Day1_003 00359.jpg,0.06505152716444705,0.2761995278245721,0.4057215590195405,0.10037161710364813,0.41903062891227905
Alin_Day1_003 00460.jpg,0.09515657518669432,0.23530182986042153,0.4234763824438388,0.09145754327743529,0.41273571194714076
Alin_Day1_003 00535.jpg,0.06498060693301388,0.23947295512990663,0.3685244771633011,0.1169162782425088,0.6410434724693599
Alin_Day1_003 00775.jpg,0.08243479241829425,0.16644465203823233,0.38737083263575134,0.04969134703866906,0.422644843302956
Alin_Day1_003 01074.jpg,0.13006347110400726,0.21753149998522003,0.270848974183503,0.08415375991747222,0.2438236700293151
Alin_Day1_003 01218.jpg,0.12904264616015743,0.12100663579909599,0.20469849903987142,-0.023312383984219927,0.19461802850000462
Alin_Day1_003 01347.jpg,0.17396811708137724,-0.015457673339682364,0.1760584184662598,0.07417078516546695,0.26732306763894303
Alin_Day1_003 01596.jpg,0.16875705781786482,0.0893639740528461,0.12142595745652823,-0.050549650568638436,0.5984551505792899
Alin_Day1_003 02162.jpg,0.17867828984958953,0.12648592744036596,0.279380629178236,0.15364686626498936,0.04726487626544656
Alin_Day1_003 02314.jpg,0.12284257692730105,-0.1039080616674481,-0.043151275803408023,-0.12715494910057074,0.013283526641277039
Alin_Day1_003 02468.jpg,0.10021550765036175,-0.0360191691490002,0.15826703287439844,-0.0381426750795442,0.10900519694083208
Alin_Day1_003 02629.jpg,0.11635251008487875,0.1900781440794367,0.6383426509793714,0.46716918292329374,0.05357734935964249
Alin_Day1_003 02818.jpg,0.06212536288027683,0.12663921597656538,0.26198500866978613,-0.03552344095240584,0.6839386852818116
Alin_Day1_003 03007.jpg,0.18906623021447308,0.19174587153824366,0.35583250984598863,0.15739901394774206,0.3028613060299152
Alin_Day1_003 03026.jpg,0.06699985759550846,0.019860329271897206,0.08343311236390931,-0.16691913829682972,0.41927659645319937
Alin_Day1_003 03275.jpg,0.053159589149298164,0.04926327186199797,0.2037289453740728,-0.0763361406531186,0.4531870501503836
Alin_Day1_003 03713.jpg,0.008009812259812949,0.17607239288378743,0.2857736295834105,0.0764248482046491,0.7243674820876564
Alin_Day1_003 04035.jpg,0.14012276123994677,0.2226826835993361,0.47135366048706895,0.13152352044776575,0.5850629215867803
Alin_Day1_003 05060.jpg,0.21416914398324496,0.20108748595960932,0.5323888319649345,0.22902972312351888,0.3042286632211649
Alin_Day1_003 05554.jpg,0.20348644552445727,-0.009634110174856884,0.26177689460357145,-0.021007372811646146,0.1536014805528544
Alin_Day1_003 10167.jpg,0.20241465385035956,0.3674713144056591,0.5569027741664083,0.2910853930591197,0.21909649661779235
Alin_Day1_003 13137.jpg,0.06113369680814398,0.2834787755837095,0.6397479225428214,0.12507193686370066,0.08245905393091058
Alin_Day1_003 14802.jpg,0.16540397406607435,0.17853946306535817,0.3250791639939727,0.0935467102678314,0.33881006853182455
Alin_Day1_003 15348.jpg,0.06843617238779397,0.09312582378858975,0.36907821080535846,0.030045439151982302,0.08543255739015804
Alin_Day1_003 15411.jpg,0.1982595579000889,0.10661121182517184,0.45862227363450087,0.0958603889216925,0.1042311582726775
Alin_Day1_003 15866.jpg,0.16704536563961112,0.166018809183593,0.593014417830658,0.13823670593831894,0.1609189283168035
Alin_Day1_003 16123.jpg,0.14920359161924926,0.6117209206643707,0.5923849837493459,0.577142542107763,0.6079263517336461
Alin_Day1_003 16176.jpg,0.1236902790066408,0.015509710274992627,0.48456038103828913,0.14276771354035436,-0.09950741972144127
Alin_Day1_003 16715.jpg,0.06630363924576015,0.12885653172380823,0.43696065240118964,0.13605469833030998,0.15016110587948336
Alin_Day1_003 17157.jpg,0.17370762142345134,0.301380292530557,0.6505413775932347,0.11295655552223773,0.2371984050227587
Alin_Day1_003 17734.jpg,0.10470373324070915,0.051014703034711756,0.08932477040484658,0.012609880897891203,0.033903634583975426
Alin_Day1_003 22033.jpg,0.09342609983971017,-0.04158847446010368,0.010532411243225246,-0.03400377423660595,-0.05808039294690097
Alin_Day1_003 31960.jpg,0.1060534386767152,-0.04205855935675859,0.11202242022389768,-0.03782301366914771,-0.04288168473044594
cofee-s1-00186.jpg,0.30820570707516154,0.13917302647524815,0.3033668974439957,0.10251515445262097,0.2056675851323608
cofee-s1-00476.jpg,0.3248443705708794,0.13711637712615637,0.31390649867040665,0.11471096003935213,0.14756205631750935
cofee-s2-01724.jpg,0.29504334194757204,0.14068678672210394,0.3288659876656619,0.11676854359721535,0.2003724290577822
cofee-s2-01735.jpg,0.30388177661255467,0.14299411146995117,0.3091688668709161,0.1289191850300558,0.2083712679295732
cofee-s2-01796.jpg,0.29263129628874673,0.11447955234470898,0.3202207004960077,0.09306452953435379,0.16036442252903785
cofee-s3-02577.jpg,0.41865153790578175,0.2696655159697968,0.37408370014955944,0.24579246629949109,0.32312571123849226
cofee-s3-02626.jpg,0.4126956652586626,0.29996758129062717,0.39472296439261206,0.27665287924920956,0.33625213548853716
cofee-s3-02731.jpg,0.4135665893290928,0.30543531959694864,0.3815353884577086,0.28156310087590336,0.35501788398003026
cofee-s3-02879.jpg,0.29966383649976747,0.17327730209990416,0.3488116229972709,0.13968007107359584,0.21135439659123959
laboratory-s1-00012.jpg,0.11629859682643841,0.6743792365476541,0.6709846084246318,0.6088501016157077,0.6743154880351235
laboratory-s1-00174.jpg,0.1735353679552401,0.6309406228188978,0.7609565809452163,0.5559193498501372,0.700292713628005
laboratory-s2-00019.jpg,0.0735328765666067,0.7284943111078912,0.6896653169500977,0.6853263256207737,0.4304710054527896
laboratory-s2-00077.jpg,0.19518931916356427,0.7353847749466813,0.8074034261854223,0.6341181234713577,0.7528327734660593
laboratory-s2-00213.jpg,0.1102298649078736,0.7679972395370116,0.6928510471639683,0.6797587113788259,0.47386711135803067
laboratory-s3-00000.jpg,0.2695760200459779,0.7456284950497607,0.6937162854478608,0.6574732241218336,0.7912755610826858
