Analysis/analysis-crop-laboratory-s3-00385.csv
""
Files/Channels,Normal,GrayScale,Blue,Green,Red
Alin_Day1_003 00001.jpg,0.10298818619154479,0.48401826172908324,0.5651366895499536,0.3146450205291163,0.6051790794977664
Alin_Day1_003 00040.jpg,0.09489836148540211,0.7244527592925021,0.40449818433862766,0.6550548611053671,0.43234327804338935
Alin_Day1_003 00080.jpg,0.07723896782305074,0.7548720491845861,0.5896714507488396,0.6066887263322128,0.7816881394270511
Alin_Day1_003 00242.jpg,0.04902384237575863,0.7572944126838542,0.7425303847028306,0.31465098266800084,0.1793925805319416
Alin_Day1_003 00359.jpg,0.049043347425274345,0.6645075117841399,0.5705078830356933,0.2891885457389922,0.3183232021343923
Alin_Day1_003 00460.jpg,0.059982784976941886,0.4145415883873061,0.4083086431572866,0.1594001177491015,0.37026387013103007
Alin_Day1_003 00535.jpg,0.15687185713771676,0.38050928528606076,0.6129626071539998,0.12739893274671604,0.697251107416804
Alin_Day1_003 00775.jpg,0.06361510612170039,0.3519342868338082,0.6830226433517331,0.264215243222224,0.39441339519925667
Alin_Day1_003 01074.jpg,0.07943134286447275,0.6375335334692472,0.6283753702964721,0.452903420905347,0.34789165655418036
Alin_Day1_003 01218.jpg,0.06661149539750641,0.5775560409125885,0.5062089186574603,0.2255269874289159,0.1729453240748842
Alin_Day1_003 01347.jpg,0.08001385965578788,0.13933438490559594,0.33537829606272146,0.08835725114452633,0.1591386368599156
Alin_Day1_003 01596.jpg,0.086097077050212,0.25640159049792616,0.3179058265698114,0.04219332876369577,0.7698535685142446
Alin_Day1_003 02162.jpg,0.06570301908597567,0.08265297486848631,0.27025043262435106,0.21885422084201073,-0.025620468547048598
Alin_Day1_003 02314.jpg,0.052048209278173836,0.2283485477631958,0.2772805015602253,0.19488299277038987,-0.037073271716729944
Alin_Day1_003 02468.jpg,0.07454919246623284,0.15907968408508846,0.2934128610488841,0.21542588424121947,0.1416839986999545
Alin_Day1_003 02629.jpg,0.09893809118731446,0.27106172575967635,0.4184504967675874,0.27729739069960463,0.24280202591139685
Alin_Day1_003 02818.jpg,0.04335015446193175,0.375645333439188,0.5585042658633126,0.08067538670492809,0.6661150911420676
Alin_Day1_003 03007.jpg,0.07605753298040184,0.1872217191195294,0.3702552007352361,0.20828361841260365,0.07337279057821375
Alin_Day1_003 03026.jpg,0.05522045000723872,0.21531827770259088,0.41868033299019847,0.01946002317707222,0.5171585595327596
Alin_Day1_003 03275.jpg,0.043070692965411696,0.1528860581532736,0.45881175742432667,0.020407669393493852,0.7634330581553092
Alin_Day1_003 03713.jpg,0.011763762521962637,0.16670350490339864,0.38095344483922694,0.03516033788264227,0.8889601082359887
Alin_Day1_003 04035.jpg,0.06407292753222947,0.27586314242636123,0.5184765010552362,0.2729965058288723,0.5370898281088052
Alin_Day1_003 05060.jpg,0.17857505019983697,0.3289890949747452,0.501232983775228,0.42576679367839704,0.3337725713155826
Alin_Day1_003 05554.jpg,0.08162739031742554,0.055312908684554685,0.3082287621651924,0.14961413272091006,-0.12071329671215204
Alin_Day1_003 10167.jpg,0.17631293015139055,0.5373214916144339,0.45315945498837507,0.48780432360315773,0.27509324529390633
Alin_Day1_003 13137.jpg,0.061540349316169876,0.48467884908188125,0.6403767593759748,0.22850977253923366,0.10064891442740338
Alin_Day1_003 14802.jpg,0.09290908361833917,0.24882971205774315,0.4703014172928416,0.29837500301951647,0.2865919422589547
Alin_Day1_003 15348.jpg,0.044857045139161125,0.39682811269070495,0.4674542280001602,0.3407938470035349,0.08511285190119532
Alin_Day1_003 15411.jpg,0.06462491347242136,0.23013438170130443,0.5346928755975614,0.28849907739678426,-0.016500993565418544
Alin_Day1_003 15866.jpg,0.09362618006074658,0.33364625405652254,0.5019829673028235,0.32981980473304906,0.2695632568762037
Alin_Day1_003 16123.jpg,0.07935532874900218,0.6135249332926082,0.6315408439681377,0.48735147503133497,0.44291301144547
Alin_Day1_003 16176.jpg,0.050861999748108316,0.17028116288203474,0.4363111214240987,0.18275905035018902,-0.020863077519257433
Alin_Day1_003 16715.jpg,0.026385897178494468,0.36308123591501346,0.5034068945618344,0.35252013864752285,0.05659429871087817
Alin_Day1_003 17157.jpg,0.04920113647932292,0.3744813381519102,0.45943929190111854,0.1874239732610756,0.16779967857161457
Alin_Day1_003 17734.jpg,0.014541232514658624,0.05677071378960813,0.07920489690546129,0.03842375057057503,-0.0423436180042474
Alin_Day1_003 22033.jpg,0.013460733752554093,-0.07698951803367417,-0.02552146173911121,-0.018592258681172653,-0.12348422055549783
Alin_Day1_003 31960.jpg,0.015233985895061745,-0.05642065531810591,0.07719053956311427,0.009299447340319053,-0.19189795458169623
cofee-s1-00186.jpg,0.06449306650125,0.25650722111423013,0.25340399386992446,0.1453560956910802,0.008527126305018543
cofee-s1-00476.jpg,0.06146247370564785,0.12533136238710138,0.2011402239976305,0.10074076647964633,-0.0929480528632828
cofee-s2-01724.jpg,0.0743143469973418,0.2367476786927781,0.264606880599788,0.20330857292779578,0.03648750608233041
cofee-s2-01735.jpg,0.06406809162375213,0.2006525701071112,0.2203431849599138,0.18098202378789582,-0.005902699542765247
cofee-s2-01796.jpg,0.06980660597575855,0.21464072277083152,0.2728975746804842,0.17742478137593043,0.012078990645645167
cofee-s3-02577.jpg,0.05984629233035039,0.06889308952390273,0.24539575615608256,0.16188947070111742,-0.0227953398240324
cofee-s3-02626.jpg,0.05873029344899085,0.07993130208801753,0.21952997782809988,0.1816565566628025,-0.012705720059056626
cofee-s3-02731.jpg,0.05317541147986007,0.059499997493146,0.21284921857767813,0.15752134057253755,-0.018429719182646808
cofee-s3-02879.jpg,0.05840255031219471,0.07981629795427232,0.28421520981604687,0.20974378111278452,-0.09087287655763301
laboratory-s1-00012.jpg,0.6079237938196398,0.8555808651960181,0.8528918796827204,0.8421510097686115,0.837604350044396
laboratory-s1-00174.jpg,0.38302852206836363,0.8048233186809909,0.7991796942924939,0.7563078959531487,0.7182759280327229
laboratory-s2-00019.jpg,0.21583010298530447,0.23400141666571145,0.3431627817297353,0.24857979271851893,0.35521352705129544
laboratory-s2-00077.jpg,0.552632673009032,0.7428139336770141,0.794603144454655,0.8454468119615325,0.7367145654032539
laboratory-s2-00213.jpg,0.2858197622299757,0.3090080426415531,0.3771834054599523,0.33896341444953554,0.4026340050280408
laboratory-s3-00000.jpg,0.4744535448789434,0.7021556286198074,0.8297567112886373,0.8029768337411838,0.7008147914435641
laboratory-s3-00155.jpg,0.6006142252843386,0.7648261220121279,0.8747764008754798,0.8361500655756158,0.7677961739467819
laboratory-s3-00278.jpg,0.5783987849251812,0.6213063138786599,0.6343575670378395,0.6658708101254033,0.6671954787027959
laboratory-s3-00385.jpg,0.5187625781013938,0.6207022225424627,0.5726992584518675,0.773091521636675,0.6488513466300826
outdoor-s1-00701.jpg,0.1337238190822577,0.4532238467653848,0.6411814024396293,0.4881895281456529,-0.007627767807844124
outdoor-s1-00748.jpg,0.08922100868142378,0.4873862430707884,0.446368933229441,0.2650209206631653,0.6478408570727534
outdoor-s1-00799.jpg,0.12227921765135503,0.6107983799999188,0.6874598384333228,0.5164781663004064,0.20017898534822698
outdoor-s1-00804.jpg,0.09769161553104336,0.6904494522070278,0.6221062911131796,0.5871804637388118,0.32412874842027667
outdoor-s1-00964.jpg,0.09974303499183422,0.25980671952099454,0.5061912759518653,0.2415187499711725,0.3313039006266888
outdoor-s1-00996.jpg,0.1071728630468275,0.23029885548429727,0.41055806471927425,0.2720815378829287,0.2630823732546846
outdoor-s2-00001.jpg,0.04835809635182973,0.5794762574193822,0.6519143237082073,0.44363247301005315,0.4183621397740116
outdoor-s2-00042.jpg,0.061538896710067875,0.42013157879470087,0.3285324385235817,0.19661917012936905,0.5678520938143842
outdoor-s2-00134.jpg,0.06431097550996125,0.28266503166318574,0.3903111894624667,0.08422366868400123,0.2803528505821047
outdoor-s2-00203.jpg,0.06855054089536572,0.40249142025297113,0.21944216374410883,0.149918402396142,0.5004974111802218
outdoor-s2-00282.jpg,0.07684416402613051,0.40641445056277403,0.24822015207097606,0.16137042189830655,0.43847951631579035
outdoor-s2-00355.jpg,0.05793391443521432,0.2720421466277452,0.6589509989244513,0.17020046253565424,0.09653395544168973
party-s1-04339.jpg,0.05566870102744103,0.1413055409496673,0.19940459811946548,0.1738860006493884,0.2532109378426372
party-s1-04366.jpg,0.050976377214545496,0.06282207999661657,0.14681385284044152,0.06756437052781077,0.19442554330512038
party-s1-04388.jpg,0.058071994713887194,0.06473621274112482,0.14804910141560618,0.06982158407833687,0.19086608038605873
party-s1-04498.jpg,0.046977947752369076,0.13959265769760354,0.17630509190401744,0.1164342286315591,0.3490787188130252
party-s1-04507.jpg,0.04855695868774683,0.12809910992821497,0.13705566855729168,0.10165657809441701,0.3201351597327875
party-s1-04575.jpg,0.04798826321637127,0.12018943233894208,0.14217501533670196,0.09163751587252919,0.2949206188421054
party-s1-04584.jpg,0.04881668997448201,0.1088605467246516,0.12740553724364376,0.09154121210783855,0.2717630851740327
party-s1-04624.jpg,0.05069380255476462,0.13264699593648033,0.15595273300442075,0.1114704193969292,0.2880654266837853
party-s2-08721.jpg,0.054728600430593216,0.5175683583695219,0.4918025875897014,0.5451616071248336,0.6259299487519939
party-s2-08755.jpg,0.07004636018127074,0.42918824993829485,0.519997065374091,0.4527831438026211,0.6729241965593149
party-s2-08771.jpg,0.076542447747324,0.4015902129054188,0.5512691480756456,0.4336187155508485,0.6694549560052097
party-s2-08866.jpg,0.06659088857236078,0.3952079771351552,0.5375473057093063,0.4135495749684011,0.6741853868645122
party-s2-08882.jpg,0.05956573613556493,0.3869710051186649,0.5395690792630129,0.40022567745657517,0.6552498223108407
""
FileName,Keypoints,Good Matches,All Matches,Good Perc,All Perc
Alin_Day1_003 00001.jpg,1683,17,17,0.010101010101010102,0.010101010101010102
Alin_Day1_003 00040.jpg,1683,23,23,0.013666072489601902,0.013666072489601902
Alin_Day1_003 00080.jpg,1683,15,15,0.008912655971479501,0.008912655971479501
Alin_Day1_003 00242.jpg,1683,12,12,0.0071301247771836,0.0071301247771836
Alin_Day1_003 00359.jpg,1683,26,26,0.015448603683897801,0.015448603683897801
Alin_Day1_003 00460.jpg,1683,11,11,0.006535947712418301,0.006535947712418301
Alin_Day1_003 00535.jpg,1683,17,17,0.010101010101010102,0.010101010101010102
Alin_Day1_003 00775.jpg,1683,24,24,0.0142602495543672,0.0142602495543672
Alin_Day1_003 01074.jpg,1683,24,24,0.0142602495543672,0.0142602495543672
Alin_Day1_003 01218.jpg,1683,20,20,0.011883541295306001,0.011883541295306001
Alin_Day1_003 01347.jpg,1683,31,31,0.0184194890077243,0.0184194890077243
Alin_Day1_003 01596.jpg,1683,20,20,0.011883541295306001,0.011883541295306001
Alin_Day1_003 02162.jpg,1683,30,30,0.017825311942959002,0.017825311942959002
Alin_Day1_003 02314.jpg,1683,23,23,0.013666072489601902,0.013666072489601902
Alin_Day1_003 02468.jpg,1683,36,36,0.0213903743315508,0.0213903743315508
Alin_Day1_003 02629.jpg,1683,28,28,0.016636957813428402,0.016636957813428402
Alin_Day1_003 02818.jpg,1683,19,19,0.0112893642305407,0.0112893642305407
Alin_Day1_003 03007.jpg,1683,17,17,0.010101010101010102,0.010101010101010102
Alin_Day1_003 03026.jpg,1683,19,19,0.0112893642305407,0.0112893642305407
Alin_Day1_003 03275.jpg,1683,18,18,0.0106951871657754,0.0106951871657754
Alin_Day1_003 03713.jpg,1683,15,15,0.008912655971479501,0.008912655971479501
Alin_Day1_003 04035.jpg,1683,30,30,0.017825311942959002,0.017825311942959002
Alin_Day1_003 05060.jpg,1683,19,19,0.0112893642305407,0.0112893642305407
Alin_Day1_003 05554.jpg,1683,15,15,0.008912655971479501,0.008912655971479501
Alin_Day1_003 10167.jpg,1683,18,18,0.0106951871657754,0.0106951871657754
Alin_Day1_003 13137.jpg,1683,14,14,0.008318478906714201,0.008318478906714201
Alin_Day1_003 14802.jpg,1683,21,21,0.012477718360071301,0.012477718360071301
Alin_Day1_003 15348.jpg,1683,13,13,0.007724301841948901,0.007724301841948901
Alin_Day1_003 15411.jpg,1683,20,20,0.011883541295306001,0.011883541295306001
Alin_Day1_003 15866.jpg,1683,18,18,0.0106951871657754,0.0106951871657754
Alin_Day1_003 16123.jpg,1683,18,18,0.0106951871657754,0.0106951871657754
Alin_Day1_003 16176.jpg,1683,17,17,0.010101010101010102,0.010101010101010102
Alin_Day1_003 16715.jpg,1683,15,15,0.008912655971479501,0.008912655971479501
Alin_Day1_003 17157.jpg,1683,14,14,0.008318478906714201,0.008318478906714201
Alin_Day1_003 17734.jpg,1683,21,21,0.012477718360071301,0.012477718360071301
Alin_Day1_003 22033.jpg,1683,24,24,0.0142602495543672,0.0142602495543672
Alin_Day1_003 31960.jpg,1683,26,26,0.015448603683897801,0.015448603683897801
