Analysis/analysis-magnified-laboratory-s3-00155.csv
""
Files/Channels,Normal,GrayScale,Blue,Green,Red
Alin_Day1_003 00001.jpg,0.16785381525594334,0.5084748168419972,0.474638523665254,0.3059528466868934,0.6639201277748401
Alin_Day1_003 00040.jpg,0.1634828233629008,0.6302610966027992,0.4483040412405759,0.598833263037379,0.5704820191325592
Alin_Day1_003 00080.jpg,0.13251368520741208,0.7017990716840787,0.6271784012522145,0.5771029663093047,0.7602332503716166
Alin_Day1_003 00242.jpg,0.06077465096277865,0.5744772983698878,0.5808673258184491,0.2668915804975874,0.44623914113906893
Alin_Day1_003 00359.jpg,0.05815455013192572,0.5239601850838943,0.46233649424138423,0.19906804338041387,0.5274086696123625
Alin_Day1_003 00460.jpg,0.07130366409709135,0.34435082475840734,0.293107014663931,0.11510376680877998,0.5561534752092328
Alin_Day1_003 00535.jpg,0.11553775983351292,0.3094355887101999,0.4765268115400109,0.06679159084803829,0.6770764905302783
Alin_Day1_003 00775.jpg,0.09412707224530498,0.23272041199728227,0.5631725461692436,0.19040866864009795,0.2198703717368112
Alin_Day1_003 01074.jpg,0.09147806719388706,0.5619731730560443,0.5229964258030794,0.4195362770983316,0.440139691799378
Alin_Day1_003 01218.jpg,0.08838092018103193,0.4364523265825922,0.35182197250153235,0.24449401088578787,0.35976677602438467
Alin_Day1_003 01347.jpg,0.1218380295335458,0.057616664687650844,0.24832405858007014,0.11341056754124074,0.28535459107716493
Alin_Day1_003 01596.jpg,0.11597608121657198,0.17506068641726288,0.17497700857044002,-0.05325815279763075,0.6568794747305889
Alin_Day1_003 02162.jpg,0.10586084550778795,0.21255965316050954,0.29819001669620715,0.28971217085730144,0.14620558006517093
Alin_Day1_003 02314.jpg,0.07142926145957532,0.13402443297728286,0.19874655096081853,0.12466025002338109,0.15405930524513303
Alin_Day1_003 02468.jpg,0.07571921783753956,0.11769954051973555,0.2763541747257682,0.16889287615760354,0.1380897243810523
Alin_Day1_003 02629.jpg,0.09953881215726826,0.17406392529250914,0.5214039079179213,0.30226625035778154,0.001568139893781435
Alin_Day1_003 02818.jpg,0.057567711452442875,0.25872343209855686,0.40548636933080967,0.0716331212516186,0.7347911966709108
Alin_Day1_003 03007.jpg,0.15498467954950826,0.34515507287991504,0.3778056948516356,0.2829235637760316,0.3521480377527353
Alin_Day1_003 03026.jpg,0.08477888581110793,0.1576889569738194,0.2575057883963333,0.015182794872474667,0.36861026540131736
Alin_Day1_003 03275.jpg,0.05021673712926291,0.11482199916789695,0.31673760704041454,-0.05385318963824739,0.4632085491159539
Alin_Day1_003 03713.jpg,0.00813354538056729,0.15794348940995054,0.2563277077524303,-0.04427545157574513,0.7436232496357461
Alin_Day1_003 04035.jpg,0.19576879914393025,0.2548946102987324,0.5271728452635824,0.21115985788374103,0.48894638409822005
Alin_Day1_003 05060.jpg,0.21556489542740798,0.2524362876323711,0.5157527293673937,0.37278217130605973,0.21503411429436517
Alin_Day1_003 05554.jpg,0.20099797116403886,0.003980727851100062,0.2744444318456141,0.07116216220489578,-0.016889299074679627
Alin_Day1_003 10167.jpg,0.21202305986182027,0.42624107338603584,0.46987407258695263,0.38260534830507764,0.11248915485022312
Alin_Day1_003 13137.jpg,0.04382767748649226,0.2736777697231292,0.586996700717401,0.1473300491069525,-0.1029931626545894
Alin_Day1_003 14802.jpg,0.1872166702410208,0.20648449325765728,0.3980412600925938,0.1629736834233253,0.2696931167668701
Alin_Day1_003 15348.jpg,0.04254161721008669,0.1825805093994077,0.3991198799665256,0.2089759445665036,-0.11782002126679599
Alin_Day1_003 15411.jpg,0.23047490224388964,0.12413937186261194,0.44360688245941127,0.14329128988645884,0.058416017001401054
Alin_Day1_003 15866.jpg,0.11016141070028519,0.17738110528389517,0.4906804743564219,0.16401812525005635,0.15367585392046143
Alin_Day1_003 16123.jpg,0.13702889816902256,0.5843588351621263,0.6233243380025536,0.48975774006943856,0.34918944060156865
Alin_Day1_003 16176.jpg,0.08613145722809057,0.07632179553877694,0.4645584298993726,0.2103706705219053,-0.12895893685225637
Alin_Day1_003 16715.jpg,0.035720799965852805,0.15610673758897478,0.5064253489930254,0.23991393084906348,-0.0645300494452343
Alin_Day1_003 17157.jpg,0.10766172115246547,0.21294555778258073,0.6207983257267021,0.09862882392686527,0.02610737462074963
Alin_Day1_003 17734.jpg,0.02136073267267818,0.03413789132935764,0.034550428642073694,-0.02261519598464226,0.02064173258337939
Alin_Day1_003 22033.jpg,0.017438061519458335,-0.07627679165501661,-0.04886806802019825,-0.06368949358778048,-0.10905561053577341
Alin_Day1_003 31960.jpg,0.020202577407305876,-0.0939203551105303,0.03875021525333753,-0.07719906734185339,-0.1799888242841252
cofee-s1-00186.jpg,0.10262781403976426,0.01230756301174612,0.12240957919687909,-0.024833155387092163,-0.07221056625492454
cofee-s1-00476.jpg,0.10627579848398788,-0.02651970181215206,0.09850564482568555,-0.041111778822533696,-0.08606671684025567
cofee-s2-01724.jpg,0.12470330237689392,0.057756296052694556,0.13598767689879585,0.03812233769652884,-0.008093493393458455
cofee-s2-01735.jpg,0.1124426786992551,0.036919588250282125,0.10473326199029473,0.021374099190137788,-0.019965465377101053
cofee-s2-01796.jpg,0.1116445325076282,0.036375156350274905,0.14191510858751558,0.012163383682657172,-0.033957174216950735
cofee-s3-02577.jpg,0.14818504285526823,0.08644336946549881,0.17848885076102974,0.11165357385036419,0.06448137160778253
cofee-s3-02626.jpg,0.11539694137784176,0.09134294445782146,0.17834988107764735,0.12589724344145822,0.08741039820493465
cofee-s3-02731.jpg,0.1400466077081584,0.10568433259796806,0.1629960207995266,0.132608963216891,0.10276476988693412
cofee-s3-02879.jpg,0.09072099298543587,0.08812689323567377,0.23980369713253824,0.11912516823374539,-0.014039728029137846
laboratory-s1-00012.jpg,0.7034202535160267,0.8434245454166599,0.9486043387621819,0.849586361051012,0.8555375572776993
laboratory-s1-00174.jpg,0.5750834861141624,0.7949787503227201,0.9307310376629289,0.8307550125096335,0.8627527407635186
laboratory-s2-00019.jpg,0.3066702265641,0.5129466010903737,0.5866078333890881,0.4533194416785843,0.6360400270203123
laboratory-s2-00077.jpg,0.7191248924431102,0.8746346378887077,0.9243958664846641,0.9046209931506451,0.887434100132195
laboratory-s2-00213.jpg,0.49398610436607904,0.6181417333713797,0.6561544454513609,0.5909849862938497,0.6753924519984896
laboratory-s3-00000.jpg,0.9212655349972534,0.9769016809145631,0.9723744439372818,0.9762907739380544,0.978457816153269
laboratory-s3-00155.jpg,0.9993299954524254,0.9999559967204286,0.9999022184900642,0.999953280932832,0.9999643557361735
laboratory-s3-00278.jpg,0.7069471383880432,0.7745694223381254,0.8355825209017677,0.7621557073104279,0.8189746598330205
laboratory-s3-00385.jpg,0.6640249113251027,0.758403235535335,0.8011503615973182,0.7854500535513691,0.8090497240314506
outdoor-s1-00701.jpg,0.29797724962110916,0.3504311115273628,0.5740203407863457,0.38576424276061283,0.0012168469736244336
outdoor-s1-00748.jpg,0.14514090252192885,0.4785286301586304,0.46100340875561335,0.34387336042575484,0.5392576011715463
outdoor-s1-00799.jpg,0.2227736199419608,0.4805870285420613,0.614044645755257,0.4193831028244978,0.1736779500387322
outdoor-s1-00804.jpg,0.15590017495977507,0.540119570262694,0.5525396179990762,0.4908178023869788,0.25913813381255923
outdoor-s1-00964.jpg,0.20506535811118626,0.32981175005803187,0.5305375900723375,0.30492868183751654,0.3502026244729045
outdoor-s1-00996.jpg,0.2258286695411475,0.3488849880631037,0.47625604725677667,0.3452685952287545,0.32631864669968624
outdoor-s2-00001.jpg,0.04882728157562811,0.5685198189851013,0.6312606900165301,0.48606708602556276,0.44925388618875267
outdoor-s2-00042.jpg,0.061369652966492855,0.2794525605888648,0.33859708692490054,0.13284091800128442,0.37359571709712636
outdoor-s2-00134.jpg,0.051580343897784826,0.12236703347785872,0.41676276308267846,0.027868099206318418,0.19312707712976543
outdoor-s2-00203.jpg,0.0721657532843644,0.21443239581038978,0.30915408578090586,0.060673285961464686,0.33208502349712987
outdoor-s2-00282.jpg,0.08710993330919165,0.18217292389556247,0.3049679031209809,0.04358632072337941,0.28636069701992156
outdoor-s2-00355.jpg,0.057597843472521434,0.18136518262110396,0.6084205946888712,0.1536814096569829,0.08178780028670492
party-s1-04339.jpg,0.19660676963401288,0.45188458999067505,0.5137262318656821,0.3329150784512325,0.6527709132847427
party-s1-04366.jpg,0.19554115309532644,0.30588727762054735,0.3721312562890246,0.27684969691501976,0.5824287770600792
party-s1-04388.jpg,0.20870328399075008,0.31564621371505214,0.39999622768330245,0.26692752876666237,0.5936833896144984
party-s1-04498.jpg,0.1762972671611647,0.4375737782616809,0.5045774285447157,0.2956582773049656,0.7065509258106506
party-s1-04507.jpg,0.1818645897459596,0.3911799579101042,0.4357979955278873,0.2880099427127843,0.6845385481587623
party-s1-04575.jpg,0.16043508668375941,0.39094476435202846,0.44747949485879623,0.2634834007727637,0.6610366594213146
party-s1-04584.jpg,0.17936238923012165,0.3727426319747022,0.4211758705522489,0.281710682617365,0.6572592407080856
party-s1-04624.jpg,0.17847082130246358,0.38114405506791904,0.4470682978438118,0.2952766710951664,0.6632023037118314
party-s2-08721.jpg,0.228479324002738,0.7901837631398833,0.7063859419777817,0.7196730408613704,0.7955637266802483
party-s2-08755.jpg,0.25042085641111145,0.7741914564483158,0.7103893816547434,0.6937603553490318,0.818325174357559
party-s2-08771.jpg,0.2653528127396361,0.7570811833684118,0.735057844150075,0.6902813025534643,0.8070727349569576
party-s2-08866.jpg,0.2384372123744812,0.7462968804766665,0.6903455366266601,0.6749633792676494,0.7818498882417266
party-s2-08882.jpg,0.2142800487038247,0.7269330963277141,0.6727072464859252,0.6533457699029912,0.7683998341489895
""
FileName,Keypoints,Good Matches,All Matches,Good Perc,All Perc
Alin_Day1_003 00001.jpg,3466,38,38,0.010963646855164455,0.010963646855164455
Alin_Day1_003 00040.jpg,2789,32,32,0.011473646468268197,0.011473646468268197
Alin_Day1_003 00080.jpg,2562,27,27,0.01053864168618267,0.01053864168618267
Alin_Day1_003 00242.jpg,2969,39,39,0.013135735938026272,0.013135735938026272
Alin_Day1_003 00359.jpg,2869,17,17,0.0059254095503659815,0.0059254095503659815
Alin_Day1_003 00460.jpg,3704,29,29,0.00782937365010799,0.00782937365010799
Alin_Day1_003 00535.jpg,2869,28,28,0.009759498082955734,0.009759498082955734
Alin_Day1_003 00775.jpg,3285,32,32,0.009741248097412482,0.009741248097412482
Alin_Day1_003 01074.jpg,3028,25,25,0.008256274768824307,0.008256274768824307
Alin_Day1_003 01218.jpg,3135,17,17,0.005422647527910686,0.005422647527910686
Alin_Day1_003 01347.jpg,2612,26,26,0.009954058192955589,0.009954058192955589
Alin_Day1_003 01596.jpg,3485,30,30,0.00860832137733142,0.00860832137733142
Alin_Day1_003 02162.jpg,2219,35,35,0.015772870662460567,0.015772870662460567
Alin_Day1_003 02314.jpg,1818,33,33,0.018151815181518153,0.018151815181518153
Alin_Day1_003 02468.jpg,2423,28,28,0.011555922410235245,0.011555922410235245
Alin_Day1_003 02629.jpg,2950,49,49,0.016610169491525422,0.016610169491525422
Alin_Day1_003 02818.jpg,2837,24,24,0.008459640465280225,0.008459640465280225
Alin_Day1_003 03007.jpg,1909,26,26,0.013619696176008382,0.013619696176008382
Alin_Day1_003 03026.jpg,2444,27,27,0.01104746317512275,0.01104746317512275
Alin_Day1_003 03275.jpg,1961,25,25,0.012748597654258032,0.012748597654258032
Alin_Day1_003 03713.jpg,942,12,12,0.012738853503184714,0.012738853503184714
Alin_Day1_003 04035.jpg,1205,16,16,0.013278008298755186,0.013278008298755186
Alin_Day1_003 05060.jpg,2331,27,27,0.011583011583011582,0.011583011583011582
Alin_Day1_003 05554.jpg,1757,21,21,0.01195219123505976,0.01195219123505976
Alin_Day1_003 10167.jpg,4314,27,27,0.006258692628650904,0.006258692628650904
Alin_Day1_003 13137.jpg,2723,37,37,0.013587954461990452,0.013587954461990452
Alin_Day1_003 14802.jpg,2880,32,32,0.011111111111111112,0.011111111111111112
Alin_Day1_003 15348.jpg,2444,27,27,0.01104746317512275,0.01104746317512275
Alin_Day1_003 15411.jpg,1531,18,18,0.011757021554539516,0.011757021554539516
Alin_Day1_003 15866.jpg,1281,14,14,0.01092896174863388,0.01092896174863388
Alin_Day1_003 16123.jpg,1137,12,12,0.010554089709762533,0.010554089709762533
Alin_Day1_003 16176.jpg,1083,10,10,0.009233610341643583,0.009233610341643583
Alin_Day1_003 16715.jpg,1293,17,17,0.013147718484145398,0.013147718484145398
Alin_Day1_003 17157.jpg,1181,19,19,0.016088060965283656,0.016088060965283656
Alin_Day1_003 17734.jpg,1344,12,12,0.008928571428571428,0.008928571428571428
Alin_Day1_003 22033.jpg,549,7,7,0.012750455373406194,0.012750455373406194
Alin_Day1_003 31960.jpg,550,12,12,0.02181818181818182,0.02181818181818182
