Analysis/analysis-crop-party-s1-04624.csv
""
Files/Channels,Normal,GrayScale,Blue,Green,Red
Alin_Day1_003 00001.jpg,0.04910621037524303,-0.07503353779181522,-0.13453822308418747,-0.07278267648352832,0.26749229587187545
Alin_Day1_003 00040.jpg,0.04451391375043823,-0.1013119303968072,0.13387119309614204,-0.1067433520121672,0.3881429856049826
Alin_Day1_003 00080.jpg,0.03652167864320254,0.05171685762215152,0.20005149092408125,0.01914257405169957,0.2540092253612932
Alin_Day1_003 00242.jpg,0.020645371824191124,-0.11532370055538534,-0.13066418442318126,-0.10744111182164635,0.834992904640467
Alin_Day1_003 00359.jpg,0.01659422913916781,-0.06684454324618788,-0.13279737282765813,-0.06885659390204107,0.8028352609634573
Alin_Day1_003 00460.jpg,0.019711430843539917,-0.012792061781629163,-0.14477327803330606,-0.04394084365001769,0.5786145786959249
Alin_Day1_003 00535.jpg,0.01751689214380746,-0.05474530762140511,-0.11175485673674422,-0.04566694902345467,0.3463277820038789
Alin_Day1_003 00775.jpg,0.027489591505590976,-0.10610022004254674,-0.09368571571168441,-0.12402655829041834,-0.09137085654762599
Alin_Day1_003 01074.jpg,0.028926324296863093,-0.18329636685025247,-0.15653684102673432,-0.16901662269727838,0.4432952803983086
Alin_Day1_003 01218.jpg,0.022115507406849796,-0.20012657464280065,-0.1612752245814823,-0.16365091313298386,0.4566546557858654
Alin_Day1_003 01347.jpg,0.03045515370111385,-0.14483998826047972,-0.13281796044300262,-0.10802676160056676,0.20810444990787622
Alin_Day1_003 01596.jpg,0.035873500914338864,-0.12840153918353983,-0.18150982156038203,-0.13107733826596865,0.23844088291667367
Alin_Day1_003 02162.jpg,0.02326534450216823,-0.03223397282274394,-0.05140532548188294,-0.03344620635507885,0.06110697043075406
Alin_Day1_003 02314.jpg,0.021684403576325704,-0.1655314182384961,-0.11186377068113611,-0.1522096924787593,0.25393743194445145
Alin_Day1_003 02468.jpg,0.02210466321362377,0.0017200070415470943,-0.10519735147269063,-0.035587886118252726,0.09746934153284506
Alin_Day1_003 02629.jpg,0.029228582180005656,0.28174934497547777,0.4596662321424881,0.3620512930205008,-0.0077446288144569254
Alin_Day1_003 02818.jpg,0.01836426444160585,-0.06309980402019759,-0.07347765376369925,-0.07670892329976499,0.24563602239874086
Alin_Day1_003 03007.jpg,0.03303455453563182,-0.08414000072611767,-0.06852708352292208,-0.08717507687509518,0.13179934720352685
Alin_Day1_003 03026.jpg,0.025096627834787187,-0.11948066901509877,-0.1656198537027769,-0.11816409351880848,-0.06524106284437689
Alin_Day1_003 03275.jpg,0.014876873253923471,-0.1253893092959166,-0.14222822464696355,-0.12377647089692792,-0.1567568229001525
Alin_Day1_003 03713.jpg,0.0051609929118819455,-0.018572508936773965,-0.08931467900371723,-0.019600085693346085,0.08015662264034265
Alin_Day1_003 04035.jpg,0.03692419392333414,-0.050706792734515733,-0.02751484468503086,-0.04180682746146268,-0.07254734846908298
Alin_Day1_003 05060.jpg,0.061110635758441646,0.03487761157326157,0.0910123394552645,0.03055830932159824,0.03770805588413497
Alin_Day1_003 05554.jpg,0.04630378471553964,-0.10769726388071893,-0.04314601676155681,-0.097461239055318,-0.14819239358934505
Alin_Day1_003 10167.jpg,0.06881844481487037,0.12968988504041234,0.1880236825710713,0.08691820337384054,0.04530476422551716
Alin_Day1_003 13137.jpg,0.020121886646166362,0.08897913889071674,0.057259040867820694,0.020072080638651516,-0.013433672896162941
Alin_Day1_003 14802.jpg,0.07438517657248762,0.08586271071523727,0.08821347463640633,0.03931589824084612,0.12365889172053668
Alin_Day1_003 15348.jpg,0.027631028868429643,-0.10437215157331536,-0.017286030238788642,-0.1073241006196396,-0.11232763990105704
